node_id,node_type,metric_value,rank,percentile_rank,top_5pct,top_10pct,top_20pct,period_month,metric
LNGN0232,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0237,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0238,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0241,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0243,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0244,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0248,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0250,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0251,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0253,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0258,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0261,terminal,6.0,17.0,0.9037433155080213,False,True,True,2020-01-01,total_voyages
LNGN0262,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0268,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0270,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0272,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0274,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0278,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0285,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0287,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0288,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0290,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0291,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0293,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0294,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0297,terminal,8.0,10.0,0.9385026737967914,True,True,True,2020-01-01,total_voyages
LNGN0299,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0307,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0308,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0309,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0312,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0314,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0319,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0322,terminal,4.0,26.0,0.8449197860962567,False,False,True,2020-01-01,total_voyages
LNGN0324,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0328,terminal,24.0,2.0,0.9946524064171123,True,True,True,2020-01-01,total_voyages
LNGN0331,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0334,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0344,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0345,terminal,13.0,6.0,0.9705882352941176,True,True,True,2020-01-01,total_voyages
LNGN0347,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0348,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0351,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0354,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0359,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0361,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0362,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0363,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0364,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0372,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0374,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0378,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0381,terminal,5.0,22.0,0.8796791443850267,False,False,True,2020-01-01,total_voyages
LNGN0382,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0385,terminal,8.0,10.0,0.9385026737967914,True,True,True,2020-01-01,total_voyages
LNGN0391,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0398,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0405,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0421,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0423,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0425,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0426,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0427,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0428,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0429,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0435,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0437,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0441,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0442,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0447,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0449,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
LNGN0452,terminal,15.0,3.0,0.983957219251337,True,True,True,2020-01-01,total_voyages
LNGN0453,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0460,terminal,5.0,22.0,0.8796791443850267,False,False,True,2020-01-01,total_voyages
LNGN0463,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0464,terminal,5.0,22.0,0.8796791443850267,False,False,True,2020-01-01,total_voyages
LNGN0472,terminal,1.0,59.0,0.606951871657754,False,False,False,2020-01-01,total_voyages
LNGN0473,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_voyages
LNGN0474,terminal,2.0,41.0,0.7406417112299465,False,False,False,2020-01-01,total_voyages
CP001,chokepoint,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
CP002,chokepoint,10.0,3.0,0.983957219251337,True,True,True,2020-01-01,total_route_exposure
CP003,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP004,chokepoint,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
CP005,chokepoint,9.0,6.0,0.9679144385026738,True,True,True,2020-01-01,total_route_exposure
CP006,chokepoint,15.0,1.0,1.0,True,True,True,2020-01-01,total_route_exposure
CP007,chokepoint,3.0,30.0,0.8368983957219251,False,False,True,2020-01-01,total_route_exposure
CP008,chokepoint,9.0,6.0,0.9679144385026738,True,True,True,2020-01-01,total_route_exposure
CP009,chokepoint,6.0,12.0,0.9331550802139037,False,True,True,2020-01-01,total_route_exposure
CP010,chokepoint,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
CP011,chokepoint,10.0,3.0,0.983957219251337,True,True,True,2020-01-01,total_route_exposure
CP012,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP013,chokepoint,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
CP014,chokepoint,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
CP015,chokepoint,6.0,12.0,0.9331550802139037,False,True,True,2020-01-01,total_route_exposure
CP016,chokepoint,7.0,9.0,0.9518716577540107,True,True,True,2020-01-01,total_route_exposure
CP017,chokepoint,3.0,30.0,0.8368983957219251,False,False,True,2020-01-01,total_route_exposure
CP018,chokepoint,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
CP019,chokepoint,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
CP020,chokepoint,5.0,16.0,0.9117647058823529,False,True,True,2020-01-01,total_route_exposure
CP021,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP022,chokepoint,9.0,6.0,0.9679144385026738,True,True,True,2020-01-01,total_route_exposure
CP023,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP024,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP025,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP026,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP027,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
CP028,chokepoint,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0004,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0006,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0008,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0013,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0017,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0025,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0026,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0027,terminal,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
LNGN0031,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0035,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0037,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0039,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0040,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0044,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0045,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0050,terminal,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
LNGN0052,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0055,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0056,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0059,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0069,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0070,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0074,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0075,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0076,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0079,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0081,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0083,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0085,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0087,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0097,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0098,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0100,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0101,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0102,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0103,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0108,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0109,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0112,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0115,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0121,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0122,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0124,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0130,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0132,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0136,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0138,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0142,terminal,6.0,12.0,0.9331550802139037,False,True,True,2020-01-01,total_route_exposure
LNGN0143,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0144,terminal,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
LNGN0148,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0150,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0156,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0163,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0164,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0165,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0166,terminal,5.0,16.0,0.9117647058823529,False,True,True,2020-01-01,total_route_exposure
LNGN0168,terminal,3.0,30.0,0.8368983957219251,False,False,True,2020-01-01,total_route_exposure
LNGN0170,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0173,terminal,3.0,30.0,0.8368983957219251,False,False,True,2020-01-01,total_route_exposure
LNGN0174,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0175,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0176,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0178,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0180,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0181,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0182,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0186,terminal,4.0,20.0,0.8743315508021391,False,False,True,2020-01-01,total_route_exposure
LNGN0190,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0191,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0195,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0199,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0206,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0207,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0208,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0210,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0212,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0219,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0222,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0230,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0232,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0237,terminal,1.0,50.0,0.6310160427807486,False,False,False,2020-01-01,total_route_exposure
LNGN0238,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0241,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0243,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0244,terminal,2.0,34.0,0.7834224598930482,False,False,True,2020-01-01,total_route_exposure
LNGN0248,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0250,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
LNGN0251,terminal,0.0,91.0,0.2620320855614973,False,False,False,2020-01-01,total_route_exposure
